    NI,   NJ 
    70    70
   X VALUES
 I =    14 DENSITY =  0.65822454E+01
  DENSITY, J=1,NJ 
 0.65822454E+01 0.65822454E+01 0.65822454E+01 0.65822454E+01 0.65822454E+01 0.65822454E+01 0.65822454E+01 0.65822454E+01
 0.65822454E+01 0.65822454E+01 0.65822454E+01 0.65822454E+01 0.65822454E+01 0.65822454E+01 0.65822454E+01 0.65822454E+01
 0.65822454E+01 0.65822454E+01 0.65822454E+01 0.65822454E+01 0.65822454E+01 0.65822454E+01 0.65822454E+01 0.65822454E+01
 0.65822454E+01 0.65822454E+01 0.65822454E+01 0.65822454E+01 0.65822454E+01 0.65822454E+01 0.65822454E+01 0.65822454E+01
 0.65822454E+01 0.65822454E+01 0.65822454E+01 0.65822454E+01 0.65822454E+01 0.65822454E+01 0.65822454E+01 0.65822454E+01
 0.65822454E+01 0.65822454E+01 0.65822454E+01 0.65822454E+01 0.65822454E+01 0.65822454E+01 0.65822454E+01 0.65822454E+01
 0.65822454E+01 0.65822454E+01 0.65822454E+01 0.65822454E+01 0.65822454E+01 0.65822454E+01 0.65822454E+01 0.65822454E+01
 0.65822454E+01 0.65822454E+01 0.65822454E+01 0.65822454E+01 0.65822454E+01 0.65822454E+01 0.65822454E+01 0.65822454E+01
 0.65822454E+01 0.65822454E+01 0.65822454E+01 0.65822454E+01 0.65822454E+01 0.65822454E+01
 I =    15 DENSITY =  0.69099441E+01
  DENSITY, J=1,NJ 
 0.69099441E+01 0.69099441E+01 0.69099441E+01 0.69099441E+01 0.69099441E+01 0.69099441E+01 0.69099441E+01 0.69099441E+01
 0.69099441E+01 0.69099441E+01 0.69099441E+01 0.69099441E+01 0.69099441E+01 0.69099441E+01 0.69099441E+01 0.69099441E+01
 0.69099441E+01 0.69099441E+01 0.69099441E+01 0.69099441E+01 0.69099441E+01 0.69099441E+01 0.69099441E+01 0.69099441E+01
 0.69099441E+01 0.69099441E+01 0.69099441E+01 0.69099441E+01 0.69099441E+01 0.69099441E+01 0.69099441E+01 0.69099441E+01
 0.69099441E+01 0.69099441E+01 0.69099441E+01 0.69099441E+01 0.69099441E+01 0.69099441E+01 0.69099441E+01 0.69099441E+01
 0.69099441E+01 0.69099441E+01 0.69099441E+01 0.69099441E+01 0.69099441E+01 0.69099441E+01 0.69099441E+01 0.69099441E+01
 0.69099441E+01 0.69099441E+01 0.69099441E+01 0.69099441E+01 0.69099441E+01 0.69099441E+01 0.69099441E+01 0.69099441E+01
 0.69099441E+01 0.69099441E+01 0.69099441E+01 0.69099441E+01 0.69099441E+01 0.69099441E+01 0.69099441E+01 0.69099441E+01
 0.69099441E+01 0.69099441E+01 0.69099441E+01 0.69099441E+01 0.69099441E+01 0.69099441E+01
 I =    16 DENSITY =  0.72539573E+01
  DENSITY, J=1,NJ 
 0.72539573E+01 0.72539573E+01 0.72539573E+01 0.72539573E+01 0.72539573E+01 0.72539573E+01 0.72539573E+01 0.72539573E+01
 0.72539573E+01 0.72539573E+01 0.72539573E+01 0.72539573E+01 0.72539573E+01 0.72539573E+01 0.72539573E+01 0.72539573E+01
 0.72539573E+01 0.72539573E+01 0.72539573E+01 0.72539573E+01 0.72539573E+01 0.72539573E+01 0.72539573E+01 0.72539573E+01
 0.72539573E+01 0.72539573E+01 0.72539573E+01 0.72539573E+01 0.72539573E+01 0.72539573E+01 0.72539573E+01 0.72539573E+01
 0.72539573E+01 0.72539573E+01 0.72539573E+01 0.72539573E+01 0.72539573E+01 0.72539573E+01 0.72539573E+01 0.72539573E+01
